LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
LTU,TEACHERSALARY,LOWSRY_15YREXP,USD,A,2018,21083.8788247831,
LTU,TEACHERSALARY,PRY_15YREXP,USD,A,2017,19695.66636,
LTU,TEACHERSALARY,PRY_15YREXP,USD,A,2018,21083.8788247831,
LTU,TEACHERSALARY,PRY_TOP,USD,A,2017,19881.54916,
LTU,TEACHERSALARY,PRY_TOP,USD,A,2018,21720.8419129724,
LTU,TEACHERSALARY,UPPSRY_15YREXP,USD,A,2017,19695.66636,
LTU,TEACHERSALARY,UPPSRY_15YREXP,USD,A,2018,21083.8788247831,
SVN,TEACHERSALARY,LOWSRY_15YREXP,USD,A,2017,40350.89541,
SVN,TEACHERSALARY,LOWSRY_15YREXP,USD,A,2018,42110.6724369976,
SVN,TEACHERSALARY,UPPSRY_15YREXP,USD,A,2017,40350.89541,
SVN,TEACHERSALARY,UPPSRY_15YREXP,USD,A,2018,42110.6724369976,
AUS,TEACHERSALARY,LOWSRY_START,USD,A,2017,41800.2967,
AUS,TEACHERSALARY,LOWSRY_START,USD,A,2018,44247.3406468525,
AUS,TEACHERSALARY,UPPSRY_START,USD,A,2017,41798.38696,
AUS,TEACHERSALARY,UPPSRY_START,USD,A,2018,44247.3406468525,
AUS,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,59568.04285,
AUS,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,65559.5228556141,
AUT,TEACHERSALARY,LOWSRY_START,USD,A,2017,40411.13631,
AUT,TEACHERSALARY,LOWSRY_START,USD,A,2018,42276.8487042252,
AUT,TEACHERSALARY,UPPSRY_START,USD,A,2017,40459.68989,
AUT,TEACHERSALARY,UPPSRY_START,USD,A,2018,41918.449237657,
AUT,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,83660.38982,
AUT,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,86638.6059332377,
CAN,TEACHERSALARY,LOWSRY_START,USD,A,2017,39221.95164,
CAN,TEACHERSALARY,LOWSRY_START,USD,A,2018,39936.9292867296,
CAN,TEACHERSALARY,UPPSRY_START,USD,A,2017,39221.95164,
CAN,TEACHERSALARY,UPPSRY_START,USD,A,2018,39936.9292867296,
CAN,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,65473.84188,
CAN,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,67301.2289428496,
CZE,TEACHERSALARY,LOWSRY_START,USD,A,2017,18953.10651,
CZE,TEACHERSALARY,LOWSRY_START,USD,A,2018,21854.2951968204,
CZE,TEACHERSALARY,UPPSRY_START,USD,A,2017,18970.75059,
CZE,TEACHERSALARY,UPPSRY_START,USD,A,2018,21854.2951968204,
CZE,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,24862.19411,
CZE,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,28764.7442709138,
DNK,TEACHERSALARY,LOWSRY_START,USD,A,2017,45134.42349,
DNK,TEACHERSALARY,LOWSRY_START,USD,A,2018,49481.7779998328,
DNK,TEACHERSALARY,UPPSRY_START,USD,A,2017,42841.1891,
DNK,TEACHERSALARY,UPPSRY_START,USD,A,2018,46383.4096869942,
DNK,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,55674.94498,
DNK,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,60278.2574043694,
FIN,TEACHERSALARY,LOWSRY_START,USD,A,2017,36081.32456,
FIN,TEACHERSALARY,LOWSRY_START,USD,A,2018,36629.3212686886,
FIN,TEACHERSALARY,UPPSRY_START,USD,A,2017,38260.86175,
FIN,TEACHERSALARY,UPPSRY_START,USD,A,2018,38841.9608849518,
FIN,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,50655.88875,
FIN,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,52125.5596169715,
FRA,TEACHERSALARY,LOWSRY_START,USD,A,2017,31002.74639,
FRA,TEACHERSALARY,LOWSRY_START,USD,A,2018,32492.2256070124,
FRA,TEACHERSALARY,UPPSRY_START,USD,A,2017,31002.74639,
FRA,TEACHERSALARY,UPPSRY_START,USD,A,2018,32492.2256070124,
FRA,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,54009.85054,
FRA,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,56283.0747632359,
DEU,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2005,100,
DEU,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2006,98.9640951519832,
DEU,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2007,103.679202300615,
DEU,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2008,103.384911452656,
DEU,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2009,103.521873594568,
DEU,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2010,106.465435436708,
DEU,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2011,107.795963093986,
DEU,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2012,107.924511169875,
DEU,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2013,108.477505453139,
DEU,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2014,110.224849413483,
DEU,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2015,115.144178663217,
DEU,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2016,117.1433279494,
DEU,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2017,118.428672158911,
DEU,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2018,118.861800909181,
DEU,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2005,100,
DEU,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2006,98.9640951519832,
DEU,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2007,103.15147109198,
DEU,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2008,102.39440909663,
DEU,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2009,101.400613153597,
DEU,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2010,103.919287194545,
DEU,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2011,106.026257980767,
DEU,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2012,107.153169812306,
DEU,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2013,107.946256917544,
DEU,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2014,109.798151036559,
DEU,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2015,114.737613908129,
DEU,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2016,116.613378342094,
DEU,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2017,117.817648309019,
DEU,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2018,118.20087470194,
DEU,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2005,100,
DEU,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2006,98.9640951519832,
DEU,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2007,98.3996843998604,
DEU,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2008,98.1112776977918,
DEU,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2009,99.5852835697697,
DEU,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2010,101.695654073637,
DEU,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2011,102.803144976133,
DEU,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2012,102.095454290754,
DEU,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2013,102.589958356453,
DEU,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2014,103.126357377954,
DEU,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2015,107.7535528136,
DEU,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2016,109.357210629101,
DEU,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2017,110.492215549073,
DEU,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2018,110.31684850129,
DEU,TEACHERSALARY,LOWSRY_START,USD,A,2017,63554.6585,
DEU,TEACHERSALARY,LOWSRY_START,USD,A,2018,67163.1784084467,
DEU,TEACHERSALARY,UPPSRY_START,USD,A,2017,63865.75047,
DEU,TEACHERSALARY,UPPSRY_START,USD,A,2018,70748.6022954358,
DEU,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,92385.76263,
DEU,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,96736.3222370265,
GRC,TEACHERSALARY,LOWSRY_START,USD,A,2017,19374.29771,
GRC,TEACHERSALARY,LOWSRY_START,USD,A,2018,19825.3781179507,
GRC,TEACHERSALARY,UPPSRY_START,USD,A,2017,19374.29771,
GRC,TEACHERSALARY,UPPSRY_START,USD,A,2018,19825.3781179507,
GRC,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,37698.8586,
GRC,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,38803.5178547924,
HUN,TEACHERSALARY,LOWSRY_START,USD,A,2017,15751.53712,
HUN,TEACHERSALARY,LOWSRY_START,USD,A,2018,16160.6699645888,
HUN,TEACHERSALARY,UPPSRY_START,USD,A,2017,15751.53712,
HUN,TEACHERSALARY,UPPSRY_START,USD,A,2018,16160.6699645888,
HUN,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,29927.92052,
HUN,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,30705.2729327188,
IRL,TEACHERSALARY,LOWSRY_START,USD,A,2017,33961.85093,
IRL,TEACHERSALARY,LOWSRY_START,USD,A,2018,36552.6011631205,
IRL,TEACHERSALARY,UPPSRY_START,USD,A,2017,33961.85093,
IRL,TEACHERSALARY,UPPSRY_START,USD,A,2018,36552.6011631205,
IRL,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,69306.04544,
IRL,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,71568.1999079018,
ITA,TEACHERSALARY,LOWSRY_START,USD,A,2017,30738.79956,
ITA,TEACHERSALARY,LOWSRY_START,USD,A,2018,32725.2261486815,
ITA,TEACHERSALARY,UPPSRY_START,USD,A,2017,30738.79956,
ITA,TEACHERSALARY,UPPSRY_START,USD,A,2018,32725.2261486815,
ITA,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,48121.03077,
ITA,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,51045.1272326577,
JPN,TEACHERSALARY,LOWSRY_START,USD,A,2017,30631.01344,
JPN,TEACHERSALARY,LOWSRY_START,USD,A,2018,30560.43809263,
JPN,TEACHERSALARY,UPPSRY_START,USD,A,2017,30631.01344,
JPN,TEACHERSALARY,UPPSRY_START,USD,A,2018,30560.43809263,
JPN,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,65657.88529,
JPN,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,65237.9695630194,
KOR,TEACHERSALARY,LOWSRY_START,USD,A,2017,30454.86298,
KOR,TEACHERSALARY,LOWSRY_START,USD,A,2018,32547.5965595652,
KOR,TEACHERSALARY,UPPSRY_START,USD,A,2017,29737.55222,
KOR,TEACHERSALARY,UPPSRY_START,USD,A,2018,31799.158012872,
KOR,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,84184.90599,
KOR,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,90224.890502661,
LUX,TEACHERSALARY,LOWSRY_START,USD,A,2017,79551.24959,
LUX,TEACHERSALARY,LOWSRY_START,USD,A,2018,84320.136096104,
LUX,TEACHERSALARY,UPPSRY_START,USD,A,2017,79551.24959,
LUX,TEACHERSALARY,UPPSRY_START,USD,A,2018,84320.136096104,
LUX,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,138278.7897,
LUX,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,146568.236567051,
MEX,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2000,86.9797985142716,
MEX,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2005,100,
MEX,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2006,101.128089379609,
MEX,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2007,102.199431670129,
MEX,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2008,102.540892269291,
MEX,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2009,102.393008333243,
MEX,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2010,103.631763175873,
MEX,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2011,107.125028184137,
MEX,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2012,109.329335155017,
MEX,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2013,109.492378658325,
MEX,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2014,112.804239600764,
MEX,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2015,112.786951791607,
MEX,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2016,122.685873755498,
MEX,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2017,134.092172277166,
MEX,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2018,148.024945992862,
MEX,TEACHERSALARY,LOWSRY_START,USD,A,2017,25400.862,
MEX,TEACHERSALARY,LOWSRY_START,USD,A,2018,26560.2111074091,
MEX,TEACHERSALARY,UPPSRY_START,USD,A,2017,49285.98757,
MEX,TEACHERSALARY,UPPSRY_START,USD,A,2018,50775.4995241176,
MEX,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,65843.4497,
MEX,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,62678.164396644,
NLD,TEACHERSALARY,LOWSRY_START,USD,A,2017,41308.64936,
NLD,TEACHERSALARY,LOWSRY_START,USD,A,2018,43132.1713477088,
NLD,TEACHERSALARY,UPPSRY_START,USD,A,2017,41308.64936,
NLD,TEACHERSALARY,UPPSRY_START,USD,A,2018,43132.1713477088,
NLD,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,84468.83878,
NLD,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,88463.6809333406,
NZL,TEACHERSALARY,LOWSRY_START,USD,A,2017,30745.84012,
NZL,TEACHERSALARY,LOWSRY_START,USD,A,2018,31392.0871308888,
NZL,TEACHERSALARY,UPPSRY_START,USD,A,2017,31237.58809,
NZL,TEACHERSALARY,UPPSRY_START,USD,A,2018,31894.1711533418,
NZL,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,47588.51311,
NZL,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,48588.7763664192,
NOR,TEACHERSALARY,LOWSRY_START,USD,A,2017,39585.16876,
NOR,TEACHERSALARY,LOWSRY_START,USD,A,2018,38558.5518750695,
NOR,TEACHERSALARY,UPPSRY_START,USD,A,2017,47210.88308,
NOR,TEACHERSALARY,UPPSRY_START,USD,A,2018,46913.8321154345,
NOR,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,57740.27141,
NOR,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,57374.1607626396,
POL,TEACHERSALARY,LOWSRY_START,USD,A,2017,15599.81855,
POL,TEACHERSALARY,LOWSRY_START,USD,A,2018,16139.5801104025,
POL,TEACHERSALARY,UPPSRY_START,USD,A,2017,15599.81855,
POL,TEACHERSALARY,UPPSRY_START,USD,A,2018,16139.5801104025,
POL,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,26636.23335,
POL,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,27549.157401243,
PRT,TEACHERSALARY,LOWSRY_START,USD,A,2017,32886.58833,
PRT,TEACHERSALARY,LOWSRY_START,USD,A,2018,33516.2769716563,
PRT,TEACHERSALARY,UPPSRY_START,USD,A,2017,32886.58833,
PRT,TEACHERSALARY,UPPSRY_START,USD,A,2018,33516.2769716563,
PRT,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,65416.55013,
PRT,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,72368.9948124201,
SVK,TEACHERSALARY,LOWSRY_START,USD,A,2017,14267.09776,
SVK,TEACHERSALARY,LOWSRY_START,USD,A,2018,15339.1849483321,
SVK,TEACHERSALARY,UPPSRY_START,USD,A,2017,14267.09776,
SVK,TEACHERSALARY,UPPSRY_START,USD,A,2018,15339.1849483321,
SVK,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,21625.45487,
SVK,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,23242.1998021467,
ESP,TEACHERSALARY,LOWSRY_START,USD,A,2017,43565.11145,
ESP,TEACHERSALARY,LOWSRY_START,USD,A,2018,45508.6530737774,
ESP,TEACHERSALARY,UPPSRY_START,USD,A,2017,43565.11145,
ESP,TEACHERSALARY,UPPSRY_START,USD,A,2018,45508.6530737774,
ESP,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,61542.54797,
ESP,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,64473.4630465315,
SWE,TEACHERSALARY,LOWSRY_START,USD,A,2017,37565.88508,
SWE,TEACHERSALARY,LOWSRY_START,USD,A,2018,40347.8721255715,
SWE,TEACHERSALARY,UPPSRY_START,USD,A,2017,37565.88508,
SWE,TEACHERSALARY,UPPSRY_START,USD,A,2018,40822.5756149736,
SWE,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,52216.58027,
SWE,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,54930.8916182438,
CHE,TEACHERSALARY,LOWSRY_START,USD,A,2017,63307.95836,
CHE,TEACHERSALARY,LOWSRY_START,USD,A,2018,65009.7201484532,
CHE,TEACHERSALARY,UPPSRY_START,USD,A,2017,71248.9118,
CHE,TEACHERSALARY,UPPSRY_START,USD,A,2018,73249.845997648,
CHE,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,109240.4331,
CHE,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,112286.078551018,
TUR,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2000,99.672653173898,
TUR,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2005,100,
TUR,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2006,95.2839046212949,
TUR,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2007,99.2136031262086,
TUR,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2008,101.679446136187,
TUR,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2009,106.695497655558,
TUR,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2010,114.169699098575,
TUR,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2011,112.215353848643,
TUR,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2012,112.809528599919,
TUR,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2013,116.369169015509,
TUR,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2014,123.323476875576,
TUR,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2015,124.558218930443,
TUR,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2016,97.4306282935053,
TUR,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2017,110.853130143209,
TUR,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2018,101.963289186665,
TUR,TEACHERSALARY,LOWSRY_START,USD,A,2017,26218.82939,
TUR,TEACHERSALARY,LOWSRY_START,USD,A,2018,25955.1321936786,
TUR,TEACHERSALARY,UPPSRY_START,USD,A,2017,26218.82939,
TUR,TEACHERSALARY,UPPSRY_START,USD,A,2018,25955.1321936786,
TUR,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,33287.97688,
TUR,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,32953.1840575244,
USA,TEACHERSALARY,LOWSRY_START,USD,A,2017,39707.11,
USA,TEACHERSALARY,LOWSRY_START,USD,A,2018,40602.303827962,
USA,TEACHERSALARY,UPPSRY_START,USD,A,2017,40516.73,
USA,TEACHERSALARY,UPPSRY_START,USD,A,2018,41430.1784507687,
USA,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,70900.09,
USA,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,72497.8658681428,
CHL,TEACHERSALARY,LOWSRY_START,USD,A,2017,23428.61798,
CHL,TEACHERSALARY,LOWSRY_START,USD,A,2018,23747.1489667623,
CHL,TEACHERSALARY,UPPSRY_START,USD,A,2017,24028.16248,
CHL,TEACHERSALARY,UPPSRY_START,USD,A,2018,24555.3251896605,
CHL,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,44959.42989,
CHL,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,45722.8611951483,
COL,TEACHERSALARY,LOWSRY_START,USD,A,2018,19623.6690780645,
COL,TEACHERSALARY,UPPSRY_START,USD,A,2018,19623.6690780645,
COL,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,41156.0769848851,
CRI,TEACHERSALARY,LOWSRY_START,USD,A,2017,24893.23393,
CRI,TEACHERSALARY,LOWSRY_START,USD,A,2018,25251.1919731257,
CRI,TEACHERSALARY,UPPSRY_START,USD,A,2017,24893.23393,
CRI,TEACHERSALARY,UPPSRY_START,USD,A,2018,25251.1919731257,
CRI,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,38266.15002,
CRI,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,38735.9160016795,
EST,TEACHERSALARY,LOWSRY_START,USD,A,2017,19529.39312,
EST,TEACHERSALARY,LOWSRY_START,USD,A,2018,22178.3069676296,
EST,TEACHERSALARY,UPPSRY_START,USD,A,2017,19529.39312,
EST,TEACHERSALARY,UPPSRY_START,USD,A,2018,22178.3069676296,
ISR,TEACHERSALARY,LOWSRY_START,USD,A,2017,20158.77751,
ISR,TEACHERSALARY,LOWSRY_START,USD,A,2018,21388.8436618837,
ISR,TEACHERSALARY,UPPSRY_START,USD,A,2017,20665.692,
ISR,TEACHERSALARY,UPPSRY_START,USD,A,2018,22628.5587747084,
ISR,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,49298.16747,
ISR,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,54968.6957655404,
LVA,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2000,73.502819461011,
LVA,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2005,100,
LVA,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2006,129.077980829179,
LVA,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2007,142.10686989132,
LVA,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2010,126.50229683257,
LVA,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2011,124.349515299898,
LVA,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2012,126.657852753457,
LVA,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2015,142.33965064879,
LVA,TEACHERSALARY,LOWSRY_15YREXP,IDX2005,A,2016,142.587531015518,
LVA,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2000,73.502819461011,
LVA,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2005,100,
LVA,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2006,129.077980829179,
LVA,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2007,142.10686989132,
LVA,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2010,126.50229683257,
LVA,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2011,124.349515299898,
LVA,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2012,126.657852753457,
LVA,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2015,142.33965064879,
LVA,TEACHERSALARY,PRY_15YREXP,IDX2005,A,2016,142.587531015518,
LVA,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2000,73.502819461011,
LVA,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2005,100,
LVA,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2006,129.077980829179,
LVA,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2007,142.10686989132,
LVA,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2010,126.50229683257,
LVA,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2011,124.349515299898,
LVA,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2012,126.657852753457,
LVA,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2015,142.33965064879,
LVA,TEACHERSALARY,UPPSRY_15YREXP,IDX2005,A,2016,142.587531015518,
LVA,TEACHERSALARY,LOWSRY_START,USD,A,2017,14251.93082,
LVA,TEACHERSALARY,LOWSRY_START,USD,A,2018,14494.2209622671,
LVA,TEACHERSALARY,UPPSRY_START,USD,A,2017,14251.93082,
LVA,TEACHERSALARY,UPPSRY_START,USD,A,2018,14494.2209622671,
LTU,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,19881.54916,
LTU,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,21720.8419129724,
SVN,TEACHERSALARY,LOWSRY_START,USD,A,2017,26822.66302,
SVN,TEACHERSALARY,LOWSRY_START,USD,A,2018,28030.7973922385,
SVN,TEACHERSALARY,UPPSRY_START,USD,A,2017,26822.66302,
SVN,TEACHERSALARY,UPPSRY_START,USD,A,2018,28030.7973922385,
SVN,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,48166.02208,
SVN,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,50538.8540419069,
AUS,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,59568.04285,
AUS,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,65559.5228556141,
AUT,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,78495.37638,
AUT,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,81311.4324667052,
CAN,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,65473.84188,
CAN,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,67301.2289428496,
CZE,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,24900.84305,
CZE,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,28851.12488434,
DNK,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,52182.56705,
DNK,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,58348.5982248838,
FIN,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,46927.03735,
FIN,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,48288.499428134,
FRA,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,54009.85054,
FRA,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,56283.0747632359,
DEU,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,83451.20908,
DEU,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,88213.7145136426,
GRC,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,37698.8586,
GRC,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,38803.5178547924,
HUN,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,27031.17045,
HUN,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,27634.7456394469,
IRL,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,69306.04544,
IRL,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,71568.1999079018,
ITA,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,46030.36098,
ITA,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,48832.9574866105,
JPN,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,63968.60637,
JPN,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,63561.6586127908,
KOR,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,84902.21675,
KOR,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,90973.3290493542,
